code,category,date,time_start,time_end,location
619,住宅竊盜,2015-12-03,10,12,臺北市北投區湖山里湖底路1~30號
620,住宅竊盜,2015-12-03,12,14,臺北市中山區吉林路241~270號
621,住宅竊盜,2015-12-04,10,12,臺北市大安區光信里仁愛路4段301~330號
622,住宅竊盜,2015-12-04,10,12,臺北市松山區南京東路5段361~390號
623,住宅竊盜,2015-12-05,22,24,臺北市中山區新生北路2段41巷31~60號
624,住宅竊盜,2015-12-06,08,10,臺北市士林區福順里4鄰重慶北路4段61~90號
625,住宅竊盜,2015-12-06,18,20,臺北市士林區福志里忠勇街31~60號
626,住宅竊盜,2015-12-07,20,22,臺北市松山區南京東路4段1~30號
627,住宅竊盜,2015-12-08,00,02,臺北市文山區景仁里羅斯福路6段91~120號
628,住宅竊盜,2015-12-08,08,10,臺北市大安區古風里泰順街1~30號
629,住宅竊盜,2015-12-08,16,18,臺北市士林區富光里葫蘆街47巷1~30號
630,住宅竊盜,2015-12-09,08,10,臺北市中正區林興里羅斯福路3段121~150號
631,住宅竊盜,2015-12-09,14,16,臺北市內湖區康樂街76巷1~30號
632,住宅竊盜,2015-12-10,16,18,臺北市大安區正聲里光復南路346巷1~30號
633,住宅竊盜,2015-12-11,08,10,臺北市大安區昌隆里忠孝東路3段211~240號
634,住宅竊盜,2015-12-11,20,22,臺北市大同區斯文里承德路3段91~120號
635,住宅竊盜,2015-12-12,04,06,臺北市中山區龍江路229巷1~30號
636,住宅竊盜,2015-12-12,04,06,臺北市中山區龍江路229巷1~30號
637,住宅竊盜,2015-12-12,10,12,臺北市士林區社子里社正路45巷29弄1~30號
638,住宅竊盜,2015-12-12,10,12,臺北市松山區八德路3段12巷53弄1~30號
639,住宅竊盜,2015-12-13,22,24,臺北市信義區永吉里中坡北路43巷1~30號
640,住宅竊盜,2015-12-14,18,20,臺北市大安區群賢里和平東路3段1~30號
641,住宅竊盜,2015-12-15,00,02,臺北市大安區仁愛里敦化南路1段270巷1~30號
642,住宅竊盜,2015-12-15,06,08,臺北市中山區民權東路2段113巷1弄1~30號
643,住宅竊盜,2015-12-16,12,14,臺北市松山區南京東4段1~30號
644,住宅竊盜,2015-12-16,14,16,臺北市內湖區西湖里環山路1段59巷10弄1~30號
645,住宅竊盜,2015-12-16,14,16,臺北市萬華區東園街28巷61~90號
646,住宅竊盜,2015-12-17,14,16,臺北市士林區福中里通河東街1段136巷1~30號
647,住宅竊盜,2015-12-19,08,10,臺北市中山區林森北路119巷1~30號
648,住宅竊盜,2015-12-19,22,24,臺北市中山區吉林路271~300號
649,住宅竊盜,2015-12-19,22,24,臺北市士林區福順里重慶北路4段49巷15弄31~60號
650,住宅竊盜,2015-12-20,10,12,臺北市北投區立農里立農街1段22巷2弄1~30號
651,住宅竊盜,2015-12-20,12,14,臺北市松山區光復北路230巷31~60號
652,住宅竊盜,2015-12-20,12,14,臺北市松山區健康路391~420號
653,住宅竊盜,2015-12-20,16,18,臺北市大安區黎孝里安居街46巷1~30號
654,住宅竊盜,2015-12-20,20,22,臺北市信義區松友里信義路6段76巷8弄1~30號
655,住宅竊盜,2015-12-21,10,12,臺北市中正區網溪里同安街86巷1~30號
656,住宅竊盜,2015-12-21,20,22,臺北市內湖區東湖路113巷1~30號
657,住宅竊盜,2015-12-21,22,24,臺北市內湖區星雲路15巷18弄6~1號
658,住宅竊盜,2015-12-22,06,08,臺北市信義區中興里信義路4段361~390號
659,住宅竊盜,2015-12-22,08,10,臺北市萬華區富民路91~120號
660,住宅竊盜,2015-12-22,08,10,臺北市萬華區富民路91~120號
661,住宅竊盜,2015-12-22,08,10,臺北市萬華區富民路91~120號
662,住宅竊盜,2015-12-22,10,12,臺北市萬華區富民路91~120號
663,住宅竊盜,2015-12-22,10,12,臺北市萬華區富民路91~120號
664,住宅竊盜,2015-12-22,12,14,臺北市中正區網溪里廈門街99巷1~30號
665,住宅竊盜,2015-12-22,14,16,臺北市大同區保安里哈密街68巷1~30號
666,住宅竊盜,2015-12-23,02,04,臺北市大同區至聖里重慶北路3段257巷1~30號
667,住宅竊盜,2015-12-23,06,08,臺北市萬華區長泰街1~30號
668,住宅竊盜,2015-12-23,12,14,臺北市中正區網溪里廈門街99巷1~30號
669,住宅竊盜,2015-12-23,16,18,臺北市士林區天母里中山北路7段219巷1~30號
670,住宅竊盜,2015-12-23,20,22,臺北市中正區網溪里廈門街99巷1~30號
671,住宅竊盜,2015-12-24,10,12,臺北市北投區立賢里尊賢街241~270號
672,住宅竊盜,2015-12-24,12,14,臺北市萬華區西園路1段241~270號
673,住宅竊盜,2015-12-25,16,18,臺北市士林區天和里中山北路7段14巷63弄1~30號
674,住宅竊盜,2015-12-25,16,18,臺北市中正區板溪里汀州路2段127巷1~30號
675,住宅竊盜,2015-12-25,20,22,臺北市內湖區康寧路1段173巷1~30號
676,住宅竊盜,2015-12-26,00,02,臺北市南港區九如里研究院路3段10巷1~30號
677,住宅竊盜,2015-12-26,10,12,臺北市松山區塔悠路1~30號
678,住宅竊盜,2015-12-28,06,08,臺北市內湖區麗山街348巷10弄1~30號
679,住宅竊盜,2015-12-28,14,16,臺北市中正區光復里漢口街1段80巷1~30號
680,住宅竊盜,2015-12-28,18,20,臺北市信義區雅祥市民大路6段1~30號
681,住宅竊盜,2015-12-29,16,18,臺北市大同區光能里承德路2段109巷31~60號
682,住宅竊盜,2015-12-29,18,20,臺北市士林區後港里14鄰承德路4段301~330號
683,住宅竊盜,2015-12-29,22,24,臺北市北投區立賢里尊賢街211~240號
684,住宅竊盜,2015-12-30,04,06,臺北市萬華區萬大路486巷1~30號
685,住宅竊盜,2015-12-30,06,08,臺北市萬華區梧州街46巷10弄1~30號
686,住宅竊盜,2015-12-31,00,02,臺北市文山區景興路275巷1~30號
687,住宅竊盜,2015-12-31,14,16,臺北市大安區全安里5鄰和平東路3段91~120號
688,住宅竊盜,2016-01-01,00,02,臺北市內湖區康樂街110巷16弄1~30號
689,住宅竊盜,2016-01-01,00,02,臺北市中山區錦州街31~60號
690,住宅竊盜,2016-01-01,00,02,臺北市士林區中山北路7段14巷61~90號
691,住宅竊盜,2016-01-01,00,02,臺北市士林區三玉里德行東路211~240號
692,住宅竊盜,2016-01-01,02,04,臺北市文山區木新里21鄰保儀路109巷1~30號
693,住宅竊盜,2016-01-01,20,22,臺北市松山區濱江街430巷1~30號
694,住宅竊盜,2016-01-02,12,14,臺北市中正區龍興里三元街1~30號
695,住宅竊盜,2016-01-02,16,18,臺北市中山區松江路235巷31~60號
696,住宅竊盜,2016-01-03,14,16,臺北市信義區興隆里逸仙路50巷1~30號
697,住宅竊盜,2016-01-03,16,18,臺北市大安區錦華里杭州南路2段93巷1~30號
698,住宅竊盜,2016-01-03,18,20,臺北市中山區新生北路2段58巷1~30號
699,住宅竊盜,2016-01-04,06,08,臺北市內湖區康樂街136巷29弄31~60號
700,住宅竊盜,2016-01-04,20,22,臺北市大安區虎嘯里敦化南路2段181~210號
701,住宅竊盜,2016-01-04,22,24,臺北市松山區南京東路5段251巷46弄1~30號
702,住宅竊盜,2016-01-05,14,16,臺北市內湖區康寧路1段301~330號
703,住宅竊盜,2016-01-06,00,02,臺北市文山區順興里9鄰木新路2段158巷1弄1~30號
704,住宅竊盜,2016-01-06,12,14,臺北市中正區南福里寧波西街1~30號
705,住宅竊盜,2016-01-07,12,14,臺北市士林區蘭興里德行東路1~30號
706,住宅竊盜,2016-01-07,18,20,臺北市士林區蘭興里德行東路1~30號
707,住宅竊盜,2016-01-07,20,22,臺北市信義區五常里永吉路181~210號
708,住宅竊盜,2016-01-08,22,24,臺北市文山區萬隆里羅斯福路5段211~240號
709,住宅竊盜,2016-01-09,00,02,臺北市南港區鴻福里玉成街241~270號
710,住宅竊盜,2016-01-10,06,08,臺北市北投區奇岩里公館路85巷2弄1~30號
711,住宅竊盜,2016-01-10,06,08,臺北市文山區萬盛里萬盛街91~120號
712,住宅竊盜,2016-01-10,16,18,臺北市內湖區康樂街136巷30弄1~30號
713,住宅竊盜,2016-01-10,18,20,臺北市松山區南京東路5段250巷2弄1~30號
714,住宅竊盜,2016-01-11,16,18,臺北市萬華區康定路1~30號
715,住宅竊盜,2016-01-11,18,20,臺北市士林區葫蘆里延平北路5段241~270號
716,住宅竊盜,2016-01-11,20,22,臺北市士林區蘭雅里德行東路1~30號
717,住宅竊盜,2016-01-12,06,08,臺北市士林區天和里天母東路91巷1~30號
718,住宅竊盜,2016-01-13,00,02,臺北市南港區九如里研究院路3段10巷1~30號
719,住宅竊盜,2016-01-13,04,06,臺北市內湖區康樂街220巷2弄1~30號
720,住宅竊盜,2016-01-13,10,12,臺北市大同區至聖里民族西路187巷31~60號
721,住宅竊盜,2016-01-13,18,20,臺北市北投區承德路7段361~390號
722,住宅竊盜,2016-01-14,12,14,臺北市大同區雙連里重慶北路2巷151~180號
723,住宅竊盜,2016-01-14,22,24,臺北市中山區明水路541~570號
724,住宅竊盜,2016-01-15,08,10,臺北市南港區合成里忠孝東路6段61~90號
725,住宅竊盜,2016-01-15,12,14,臺北市文山區忠順里14鄰興隆路4段145巷83弄1~30號
726,住宅竊盜,2016-01-16,10,12,臺北市內湖區金湖路331~360號
727,住宅竊盜,2016-01-16,16,18,臺北市北投區開明里復興四路1~30號
728,住宅竊盜,2016-01-17,14,16,臺北市大安區民輝里八德路2段10巷1~30號
729,住宅竊盜,2016-01-18,20,22,臺北市內湖區金湖路1~30號
730,住宅竊盜,2016-01-19,02,04,臺北市中山區北安路630巷9弄1~30號
731,住宅竊盜,2016-01-19,14,16,臺北市大同區寧夏路121~150號
732,住宅竊盜,2016-01-20,08,10,臺北市萬華區莒光路271~300號
733,住宅竊盜,2016-01-20,10,12,臺北市大安區義安里敦化南路2段81巷31~60號
734,住宅竊盜,2016-01-21,14,16,臺北市士林區陽明里凱旋路61~90號
735,住宅竊盜,2016-01-22,16,18,臺北市松山區南京東路5段291巷6弄1~30號
736,住宅竊盜,2016-01-22,22,24,臺北市北投區智仁里中和街481~510號
737,住宅竊盜,2016-01-23,08,10,臺北市信義區雙和里吳興街284巷24弄61~90號
738,住宅竊盜,2016-01-24,14,16,臺北市文山區興昌里辛亥路4段101巷140弄1~30號
739,住宅竊盜,2016-01-24,20,22,臺北市中山區民生西路45巷9弄1~30號
740,住宅竊盜,2016-01-25,08,10,臺北市內湖區安康路434巷20弄1~30號
741,住宅竊盜,2016-01-25,10,12,臺北市北投區中庸里雙全街62巷1~30號
742,住宅竊盜,2016-01-25,10,12,臺北市中正區黎明里重慶南路1段1~30號
743,住宅竊盜,2016-01-25,10,12,臺北市大安區黎和里和平東路3段416巷25弄1~30號
744,住宅竊盜,2016-01-26,08,10,臺北市士林區百齡里8鄰福港街259巷31~60號
745,住宅竊盜,2016-01-26,16,18,臺北市松山區三民路96巷1~30號
746,住宅竊盜,2016-01-27,08,10,臺北市內湖區康樂街136巷29弄1~30號
747,住宅竊盜,2016-01-27,12,14,臺北市北投區立賢里實踐街5巷1~30號
748,住宅竊盜,2016-01-28,14,16,臺北市內湖區碧山里7鄰內湖路3段60巷12弄61~90號
749,住宅竊盜,2016-01-28,20,22,臺北市士林區福順里延平北路5段121~150號
750,住宅竊盜,2016-01-29,00,02,臺北市內湖區文德路208巷6弄1~30號
751,住宅竊盜,2016-01-29,06,08,臺北市內湖區新明路380巷6弄1~30號
752,住宅竊盜,2016-01-29,14,16,臺北市北投區中央里中正街49巷31弄31~60號
753,住宅竊盜,2016-01-29,18,20,臺北市松山區南京東路5段291巷19弄31~60號
754,住宅竊盜,2016-01-30,00,02,臺北市信義區忠孝東路4段481~510號
755,住宅竊盜,2016-01-30,12,14,臺北市大安區黎孝里和平東路3段271~300號
756,住宅竊盜,2016-01-31,00,02,臺北市中山區林森北路107巷31~60號
757,住宅竊盜,2016-01-31,10,12,臺北市中山區民權東路3段61~90號
758,住宅竊盜,2016-02-01,18,20,臺北市松山區南京東路5段181~210號
759,住宅竊盜,2016-02-02,20,22,臺北市南港區九如里研究院路3段10巷1~30號
760,住宅竊盜,2016-02-03,04,06,臺北市大同區玉泉里西寧北路86巷1~30號
761,住宅竊盜,2016-02-03,08,10,臺北市中山區新生北路3段87巷1~30號
762,住宅竊盜,2016-02-03,10,12,臺北市松山區南京東路5段389巷11弄1~30號
763,住宅竊盜,2016-02-03,20,22,臺北市南港區仁福里福德街373巷31~60號
764,住宅竊盜,2016-02-04,14,16,臺北市文山區萬隆里萬隆街61~90號
765,住宅竊盜,2016-02-05,08,10,臺北市中山區新生北路2段127巷31~60號
766,住宅竊盜,2016-02-05,16,18,臺北市士林區天壽里中山北路6段441巷1~30號
767,住宅竊盜,2016-02-07,08,10,臺北市中山區中山北路1段33巷1~30號
768,住宅竊盜,2016-02-07,18,20,臺北市大安區錦安里麗水街17巷1~30號
769,住宅竊盜,2016-02-08,20,22,臺北市大安區臨江里5鄰通化街123巷31~60號
770,住宅竊盜,2016-02-09,10,12,臺北市內湖區成功路2段250巷1~30號
771,住宅竊盜,2016-02-09,22,24,臺北市大安區通安里17鄰通化街170巷1~30號
772,住宅竊盜,2016-02-10,06,08,臺北市萬華區大理街160巷23弄1~30號
773,住宅竊盜,2016-02-10,08,10,臺北市松山區精忠里民生東路4段55巷1~30號
774,住宅竊盜,2016-02-10,14,16,臺北市士林區福中里12鄰通河東街1段124巷1~30號
775,住宅竊盜,2016-02-10,20,22,臺北市士林區天和里中山北路7段114巷61弄1~30號
776,住宅竊盜,2016-02-11,10,12,臺北市中山區民生東路2段147巷5弄1~30號
777,住宅竊盜,2016-02-12,00,02,臺北市士林區福林里10鄰中山北路5段280巷1~30號
778,住宅竊盜,2016-02-12,18,20,臺北市萬華區三水街61~90號
779,住宅竊盜,2016-02-13,20,22,臺北市信義區正和里光復南路421巷91~120號
780,住宅竊盜,2016-02-14,20,22,臺北市南港區東新里向陽路120巷2弄1~30號
781,住宅竊盜,2016-02-14,22,24,臺北市信義區富台里忠孝東路5段423巷3弄1~30號
782,住宅竊盜,2016-02-17,02,04,臺北市中正區水源里羅斯福路4段52巷16弄1~30號
783,住宅竊盜,2016-02-17,12,14,臺北市中山區吉林路199巷1~30號
784,住宅竊盜,2016-02-17,16,18,臺北市北投區吉利里石牌路1段39巷120弄1~30號
785,住宅竊盜,2016-02-18,02,04,臺北市中山區農安街1~30號
786,住宅竊盜,2016-02-18,02,04,臺北市中山區民權東路2段152巷6弄1~30號
787,住宅竊盜,2016-02-19,12,14,臺北市松山區市民大道5段121~150號
788,住宅竊盜,2016-02-19,18,20,臺北市中山區伊通街99巷15之1~30號
789,住宅竊盜,2016-02-20,02,04,臺北市士林區福順里重慶北路4段61~90號
790,住宅竊盜,2016-02-20,08,10,臺北市內湖區港富里18鄰內湖路1段737巷95~2號
791,住宅竊盜,2016-02-20,20,22,臺北市萬華區大理街159巷3弄1~30號
792,住宅竊盜,2016-02-21,08,10,臺北市萬華區萬大路277巷31~60號
793,住宅竊盜,2016-02-22,10,12,臺北市萬華區萬大路486巷37弄1~30號
794,住宅竊盜,2016-02-23,06,08,臺北市中正區愛國里9鄰延平南路258巷1~30號
795,住宅竊盜,2016-02-23,12,14,臺北市北投區福興里自強街5巷91~120號
796,住宅竊盜,2016-02-24,14,16,臺北市士林區後港里大南路391~420號
797,住宅竊盜,2016-02-25,00,02,臺北市內湖區新明路219巷2弄1~30號
798,住宅竊盜,2016-02-25,10,12,臺北市文山區辛亥路6段31~60號
799,住宅竊盜,2016-02-26,08,10,臺北市中正區文盛里羅斯福路3段316巷9弄1~30號
800,住宅竊盜,2016-02-26,10,12,臺北市大安區正聲里仁愛路4段391~420號
801,住宅竊盜,2016-02-27,12,14,臺北市萬華區中華路2段364巷1~30號
802,住宅竊盜,2016-02-27,20,22,臺北市萬華區中華路2段416巷61~90號
803,住宅竊盜,2016-02-28,02,04,臺北市南港區成福路181~210號
804,住宅竊盜,2016-02-28,18,20,臺北市中山區新生北路2段27巷1~30號
805,住宅竊盜,2016-03-01,10,12,臺北市松山區東新街54巷1~30號
806,住宅竊盜,2016-03-02,14,16,臺北市大同區市民大道1段181~210號
807,住宅竊盜,2016-03-03,00,02,臺北市士林區社新里6鄰社子街31~60號
808,住宅竊盜,2016-03-03,08,10,臺北市北投區吉慶里承德路7段164巷1~30號
809,住宅竊盜,2016-03-04,08,10,臺北市中山區民族東路31~60號
810,住宅竊盜,2016-03-04,12,14,臺北市北投區開明里復興四路8巷1~30號
811,住宅竊盜,2016-03-05,22,24,臺北市士林區天壽里16鄰天母西路31~60號
812,住宅竊盜,2016-03-06,00,02,臺北市大同區至聖里大龍街241~270號
813,住宅竊盜,2016-03-06,10,12,臺北市中山區龍江路295巷1~30號
814,住宅竊盜,2016-03-07,16,18,臺北市內湖區內湖路2段301~330號
815,住宅竊盜,2016-03-07,22,24,臺北市大安區建倫里22鄰忠孝東路4段170巷17弄1~30號
816,住宅竊盜,2016-03-08,02,04,臺北市文山區景慶里景福街242巷1~30號
817,住宅竊盜,2016-03-08,10,12,臺北市中正區南福里羅斯福路1段90巷1~30號
818,住宅竊盜,2016-03-08,14,16,臺北市內湖區新富街31~60號
819,住宅竊盜,2016-03-10,14,16,臺北市萬華區大理街31~60號
820,住宅竊盜,2016-03-10,18,20,臺北市大安區光武里24鄰復興南路1段135巷1~30號
821,住宅竊盜,2016-03-11,00,02,臺北市士林區社新里社子街112巷20弄1~30號
822,住宅竊盜,2016-03-11,02,04,臺北市士林區社新里19鄰社子街22巷65弄1~30號
823,住宅竊盜,2016-03-12,02,04,臺北市松山區寶清街1~30號
824,住宅竊盜,2016-03-13,06,08,臺北市松山區南京東路5段251巷22弄31~60號
825,住宅竊盜,2016-03-14,00,02,臺北市中山區市民大道3段121~150號
826,住宅竊盜,2016-03-14,16,18,臺北市信義區六合里信義路5段150巷391~420號
827,住宅竊盜,2016-03-14,16,18,臺北市士林區蘭興里德行西路93巷6弄1~30號
828,住宅竊盜,2016-03-14,20,22,臺北市中山區錦州街31~60號
829,住宅竊盜,2016-03-14,20,22,臺北市中山區林森北路391~420號
830,住宅竊盜,2016-03-15,14,16,臺北市中山區中山北路一段33巷31~60號
831,住宅竊盜,2016-03-16,08,10,臺北市士林區永福里莊頂路91~120號
832,住宅竊盜,2016-03-16,18,20,臺北市北投區開明里中和街278巷13樓
833,住宅竊盜,2016-03-17,08,10,臺北市中正區南福里羅斯福路2段8巷14弄1~30號
834,住宅竊盜,2016-03-18,00,02,臺北市中山區林森北路391~420號
835,住宅竊盜,2016-03-18,08,10,臺北市大安區群賢里和平東路2段301~330號
836,住宅竊盜,2016-03-20,14,16,臺北市中正區水源里汀州路3段230巷25弄1~30號
837,住宅竊盜,2016-03-20,16,18,臺北市中山區中山北路一段33巷20弄1~30號
838,住宅竊盜,2016-03-21,00,02,臺北市中山區中山北路2段137巷24之1~30號
839,住宅竊盜,2016-03-21,10,12,臺北市士林區天母里天母北路87巷2弄1~30號
840,住宅竊盜,2016-03-22,18,20,臺北市大安區建倫里安和路1段31~60號
841,住宅竊盜,2016-03-23,02,04,臺北市士林區天祿里士東路91巷1~30號
842,住宅竊盜,2016-03-23,22,24,臺北市中正區頂東里羅斯福路3段58巷1~30號
843,住宅竊盜,2016-03-24,18,20,臺北市中山區長春路91~120號
844,住宅竊盜,2016-03-25,02,04,臺北市內湖區內湖路1段411巷1~30號
845,住宅竊盜,2016-03-28,00,02,臺北市大安區德安里敦化南路1段331~360號
846,住宅竊盜,2016-03-28,18,20,臺北市萬華區長泰街241~270號
847,住宅竊盜,2016-03-30,00,02,臺北市北投區中庸里大業路691~720號
848,住宅竊盜,2016-03-30,10,12,臺北市內湖區文德路22巷16弄1~30號
849,住宅竊盜,2016-03-31,00,02,臺北市士林區臨溪里至善路2段323巷1~30號
850,住宅竊盜,2016-04-01,16,18,臺北市萬華區頂碩里7鄰大埔街1~30號
851,住宅竊盜,2016-04-01,22,24,臺北市信義區永吉里松山路151~180號
852,住宅竊盜,2016-04-02,18,20,臺北市信義區大道里中坡南路1~30號
853,住宅竊盜,2016-04-03,12,14,臺北市萬華區青年路31~60號
854,住宅竊盜,2016-04-03,12,14,臺北市萬華區青年路31~60號
855,住宅竊盜,2016-04-03,18,20,臺北市北投區榮華里富貴一路1巷1~30號
856,住宅竊盜,2016-04-03,20,22,臺北市萬華區廣州街61~90號
857,住宅竊盜,2016-04-04,08,10,臺北市北投區中央里中央南路1段102巷1~30號
858,住宅竊盜,2016-04-04,12,14,臺北市北投區石牌里明德路67巷1~30號
859,住宅竊盜,2016-04-05,00,02,臺北市大安區錦泰里7鄰杭州南路2段61巷1~30號
860,住宅竊盜,2016-04-06,16,18,臺北市大同區景星里迪化街2段61~90號
861,住宅竊盜,2016-04-07,08,10,臺北市文山區興旺里10鄰福興路4巷7弄1~30號
862,住宅竊盜,2016-04-07,10,12,臺北市中正區南門里延平南路181~210號
863,住宅竊盜,2016-04-07,14,16,臺北市大同區蓬萊里大龍街181~210號
864,住宅竊盜,2016-04-08,14,16,臺北市大同區光能里寧夏路31~60號
865,住宅竊盜,2016-04-08,20,22,臺北市松山區民生東路4段112巷7弄1~30號
866,住宅竊盜,2016-04-08,20,22,臺北市南港區舊莊里合順街8巷5弄31~60號
867,住宅竊盜,2016-04-09,20,22,臺北市萬華區新和里19鄰中華路2段416巷61~90號
868,住宅竊盜,2016-04-10,02,04,臺北市文山區華興里24鄰富山路1~30號
869,住宅竊盜,2016-04-10,18,20,臺北市松山區南京東路5段391~420號
870,住宅竊盜,2016-04-10,22,24,臺北市內湖區康寧路3段99巷10弄1~30號
871,住宅竊盜,2016-04-11,18,20,臺北市內湖區成功路3段91~120號
872,住宅竊盜,2016-04-13,20,22,臺北市士林區福華里12鄰承德路4段40巷121~150號
873,住宅竊盜,2016-04-14,00,02,臺北市中山區松江路37巷1~30號
874,住宅竊盜,2016-04-14,02,04,臺北市松山區寶清街1~30號
875,住宅竊盜,2016-04-14,08,10,臺北市文山區興業里興隆路2段181~210號
876,住宅竊盜,2016-04-14,20,22,臺北市士林區社子里中正路601~630號
877,住宅竊盜,2016-04-15,10,12,臺北市大安區光信里光復南路451~480號
878,住宅竊盜,2016-04-15,10,12,臺北市萬華區中華路2段416巷31~60號
879,住宅竊盜,2016-04-15,10,12,臺北市大安區古風里師大路31~60號
880,住宅竊盜,2016-04-16,00,02,臺北市士林區聖山里15鄰德行東路190巷6弄1~30號
881,住宅竊盜,2016-04-16,08,10,臺北市北投區湖山里紗帽路1~30號
882,住宅竊盜,2016-04-16,22,24,臺北市中正區永昌里汀州路1段242巷1~30號
883,住宅竊盜,2016-04-18,00,02,臺北市中正區永功里汀州路1段312巷1~30號
884,住宅竊盜,2016-04-19,02,04,臺北市中正區永昌里汀州路1段211~240號
885,住宅竊盜,2016-04-19,18,20,臺北市大同區永樂里民樂街1~30號
886,住宅竊盜,2016-04-19,18,20,臺北市文山區萬盛里羅斯福路5段53巷1~30號
887,住宅竊盜,2016-04-19,20,22,臺北市北投區永明里立農街2段202巷2弄1~30號
888,住宅竊盜,2016-04-19,22,24,臺北市內湖區(內湖路1段91巷1~30號
889,住宅竊盜,2016-04-20,20,22,臺北市中正區永昌里汀州路1段242巷1~30號
890,住宅竊盜,2016-04-21,02,04,臺北市中山區民權東路2段135巷1~30號
891,住宅竊盜,2016-04-21,16,18,臺北市北投區永和里行義路140巷1~30號
892,住宅竊盜,2016-04-23,04,06,臺北市北投區文化里文化三路61~90號
893,住宅竊盜,2016-04-24,06,08,臺北市中正區頂東里晉江街124巷8弄1~30號
894,住宅竊盜,2016-04-24,08,10,臺北市南港區百福里福德街339巷5弄1~30號
895,住宅竊盜,2016-04-24,12,14,臺北市信義區六藝里永吉路180巷70弄1~30號
896,住宅竊盜,2016-04-25,04,06,臺北市中山區農安街1~30號
897,住宅竊盜,2016-04-25,10,12,臺北市萬華區環河南路2段271~300號
898,住宅竊盜,2016-04-25,10,12,臺北市大安區仁愛里大安路1段106巷1~30號
899,住宅竊盜,2016-04-25,22,24,臺北市北投區東華里立農街2段151~180號
900,住宅竊盜,2016-04-25,22,24,臺北市松山區慶城街31~60號
901,住宅竊盜,2016-04-25,22,24,臺北市北投區東華里立農街2段151~180號
902,住宅竊盜,2016-04-26,06,08,臺北市萬華區萬大路277巷31~60號
903,住宅竊盜,2016-04-26,14,16,臺北市中山區吉林路161巷1~30號
904,住宅竊盜,2016-04-27,04,06,臺北市信義區大道里忠孝東路5段790巷25弄1~30號
905,住宅竊盜,2016-04-27,06,08,臺北市中山區林森北路119巷31~60號
906,住宅竊盜,2016-04-27,06,08,臺北市中正區水源里羅斯福路4段40巷6弄1~30號
907,住宅竊盜,2016-04-27,08,10,臺北市內湖區行善路361~390號
908,住宅竊盜,2016-04-27,12,14,臺北市大同區玉泉里忠孝西路2段1~30號
909,住宅竊盜,2016-04-27,16,18,臺北市南港區重陽里向陽路258巷(E棟梯廳)
910,住宅竊盜,2016-04-27,18,20,臺北市大安區仁愛里大安路1段96巷1~30號
911,住宅竊盜,2016-04-29,20,22,臺北市中正區永昌里中華路2段381巷1~30號
912,住宅竊盜,2016-04-30,12,14,臺北市大同區斯文里承德路3段61~90號
913,住宅竊盜,2016-05-01,12,14,臺北市大安區臥龍街151~180號
914,住宅竊盜,2016-05-01,22,24,臺北市大安區正聲里03鄰光復南路260巷31~60號
915,住宅竊盜,2016-05-02,10,12,臺北市大同區朝陽里南京西路344巷31~60號
916,住宅竊盜,2016-05-02,14,16,臺北市松山區敦化北路145巷18弄1~30號
917,住宅竊盜,2016-05-03,20,22,臺北市大安區敦煌里信義路4段265巷20弄1~30號
918,住宅竊盜,2016-05-05,14,16,臺北市大同區斯文里承德路3段61~90號
919,住宅竊盜,2016-05-06,02,04,臺北市南港區東新里興南街64巷26弄1~30號
920,住宅竊盜,2016-05-08,06,08,臺北市大同區星明里太原路175巷1~30號
921,住宅竊盜,2016-05-08,08,10,臺北市內湖區(安泰街31~60號
922,住宅竊盜,2016-05-08,20,22,臺北市大安區龍圖里建國南路2段79巷1~30號
923,住宅竊盜,2016-05-09,20,22,臺北市中山區大直街52巷1~30號
924,住宅竊盜,2016-05-09,22,24,臺北市中正區永昌里詔安街234巷8弄1~30號
925,住宅竊盜,2016-05-10,12,14,臺北市士林區舊佳里11鄰前街61~90號
926,住宅竊盜,2016-05-10,20,22,臺北市萬華區萬大路71巷31~60號
927,住宅竊盜,2016-05-11,22,24,臺北市大安區光信里仁愛路4段408巷1~30號
928,住宅竊盜,2016-05-12,02,04,臺北市大安區建倫里忠孝東路4段170巷17弄1~30號
929,住宅竊盜,2016-05-12,10,12,臺北市文山區忠順里014鄰興隆路4段145巷83弄1~30號
930,住宅竊盜,2016-05-12,18,20,臺北市文山區興家里27鄰興隆路3段185巷7弄1~30號
931,住宅竊盜,2016-05-13,08,10,臺北市中山區新生北路2段61~90號
932,住宅竊盜,2016-05-13,16,18,臺北市萬華區青年路152巷1~30號
933,住宅竊盜,2016-05-13,16,18,臺北市大安區住安里信義路4段1~30號
934,住宅竊盜,2016-05-13,18,20,臺北市萬華區西園路2段241~270號
935,住宅竊盜,2016-05-13,22,24,臺北市萬華區中華路2段416巷61~90號
936,住宅竊盜,2016-05-14,14,16,臺北市士林區天和里天母東路107巷1~30號
937,住宅竊盜,2016-05-15,02,04,臺北市中正區龍光里和平西路2段1~30號
938,住宅竊盜,2016-05-15,10,12,臺北市中山區新生北路2段91~120號
939,住宅竊盜,2016-05-15,20,22,臺北市大同區鄰江里酒泉街241~270號
940,住宅竊盜,2016-05-18,18,20,臺北市萬華區康定路278巷17弄
941,住宅竊盜,2016-05-20,02,04,臺北市內湖區內溝里康樂街201巷1~30號
942,住宅竊盜,2016-05-20,16,18,臺北市萬華區寶興街80巷31~60號
